"espacio_cultural_id,provincia_id,localidad_id,observaciones,provincia,localidad,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,web,latitud,longitud,fuente,juridisccion,anio_de_creacion,descripcion_de_patrimonio,anio_de_inauguracion,"
"300549,50,50007010,,Mendoza,Mendoza,Museo De Ciencias Naturales Y Antropologicas Juan Cornelio Moyano,Av. de las Tipas y Prado Espa–ol S/N Parque Gral. San Martin,5500,261,4287666,museomoyano@mendoza.gov.ar,,-32.8984,-68.8647,DNPyM,Provincial,1858,Su acervo supera las 80.000 piezas. Las colecciones se encuentran distribuidas en dos grandes departamentos divididos a su vez en secciones: el departamento de Ciencias Naturales -mineralogia y petrologia paleobotanica paleontologia zoologia- y el dep,1911,"
"300552,50,50007010,,Mendoza,Mendoza,Primer Museo Argentino De Motos Antiguas Luis Paludetti,San Juan 646,M5500AFN,261,4291469,,,-32.8961,-68.8381,DNPyM,Privada,1991,Coleccion de 20 motos antiguas (1904 -1957). La exhibicion esta ambientada con otras piezas pertenecientes a las diversas epocas y con documentacion explicativa. Se destaca la replica de la bicimoto Garelli modelo 1949 con la que Ernesto Che Guevara via,1991,"
"300751,50,50049110,Codigo en Uspallata,Mendoza,San Alberto - Uspallata,Museo De Las Bovedas De Uspallata,Ruta 39 Km 12,M5545XAC,261,4309300,,,-32.597951,-69.3582,DNPyM,Municipal,,El museo esta ubicado en las Ruinas de las Bovedas de Uspallata. Estas ruinas del siglo XVIII pertenecieron al complejo minero de Uspallata. El museo posee cuatro salas: Cultura Indigena Fundicion Mineralogia y Sanmartiniana. Se exhibe material arque,,"
"300098,50,50063090,Codigo en Lujan de Cuyo,Mendoza,Carrodilla,Museo Parroquial Iglesia De La Carrodilla,San Martin y Carrodilla,5505,261,4361667,,,-33.0043,-68.8319,DNPyM,Privada,,""El museo de arte sacro forma parte del complejo historico cultural y religioso """"Virgen de la Carrodilla"""". De su patrimonio se destaca una coleccion de cristos tallados por aborigenes durante la epoca de la primera evangelizacion de la zona lienzos pint"",1968,,,,,,,,,,,,,,,,,,,,"
"300604,50,50028020,Codigo en Guaymallen,Mendoza,Pedro Molina,Museo Municipal Casa Molina,Paroisien 747,5500,261,4454265,,,-33.132116,-68.203801,DNPyM,Municipal,,""Museo dedicado a valorizar el patrimonio historico cultural de Guaymallen. La tradicional hacienda donde funciona tambien llamada """"La Hacienda de la Calle Larga"""" pertenecio al Gobernador Pedro Molina"" en ella se acordo parte de la Gesta Libertadora del"""",
300554,50,50007010,,Mendoza,Mendoza,Museo Universitario De Arte,Centro Universitario - Universidad Nacional de Cuyo Mendoza Uncuyo,5500,261,4494027,mua@faduncu.edu.ar,,-32.8803,-68.8781,DNPyM,Nacional,1986,Grabados pinturas dibujos ceramicas y murales de artistas mendocinos y de otras provincias del pais que conforman el patrimonio historico artistico de la Universidad Nacional de Cuyo. Obras de Victor Delhez Roberto Cascarini Roberto Azzoni Jose Be,2003
300550,50,50007010,,Mendoza,Mendoza,Museo Historico Policial Alguacil Mayor Capitan Dn. Gaspar Miguel Ruiz De Rojas,Salta 672,M5500ASD,261,4499038,,,-32.896372,-68.834906,DNPyM,Provincial,1937,Sala de personal policial caidos en servicio. Realiza exposiciones didacticas y publicas de sus elementos para alumnos de las escuelas e instituciones policiales y publico en general. El museo funciona en un edificio de estilo academicista construido e,1937
301037,50,50028020,Codigo en Guaymallen,Mendoza,Villanueva,Museo Scout Mendoza Hno. Gris Cayetano Ponso,Lateral Acceso Este 4500,M5521ABQ,261,4520996,,,-32.9055,-68.788932,DNPyM,Privada,,Proporciona informacion general sobre el movimiento Scout. Busca promover entre los jovenes miembros la identidad entre sus pares y con su comunidad a traves de la investigacion de la historia del propio movimiento. La organizacion mundial del movimiento,
300710,50,50070070,,Mendoza,Rodeo del Medio,Museo De La Enologia - Bodegas Don Bosco,Ruta Provincial 50 N¡ 6722,5529,261,4651120,,,-32.993996,-68.676616,DNPyM,Privada,,El museo forma parte de la historia del departamento de Maipu. Posee la cava mas antigua que se conserva en Mendoza del a–o 1880 declarada de interes turistico patrimonial como cuna de la enologia argentina. Se exhiben instrumentos maquinaria fotogra,
300545,50,50007010,,Mendoza,Mendoza,Museo Popular Callejero,Av. Las Heras entre 25 de Mayo y Peru,M5500GML,,,,,-32.8848,-68.8465,DNPyM,Municipal,,En nueve modulos ubicados en una de las veredas de Avenida Las Heras se albergan dioramas que recrean el desarrollo de la avenida durante cien a–os (1850-1950). Los dioramas fueron realizados por Rodolfo Gutierrez artesano chileno y Eduardo Gonzalez,
300498,50,50049050,,Mendoza,Las Heras,Museo De La Iv Brigada Aerea Mayor D. Jorge Osvaldo Garcia,IV Brigada Aerea,5539,261,487128,,,-32.839762,-68.801626,DNPyM,Nacional,,Se exhibe material aeronautico como los aviones que fueron dotacion de la IV Brigada Aerea elementos utilizados por los precursores de la Aviacion Argentina y material concerniente al conflicto de Malvinas.,
300494,50,50063070,,Mendoza,Las Compuertas,Museo Ferroviario Alejandrino Alfonso,Estacion Blanco Encalada,5549,261,4901006,,,-33.036798,-68.975719,DNPyM,,2008,Representacion de la estacion Blanco Encalada del Ferrocarril Trasandino antes durante y despues de su construccion y reconstruccion. Aparatos de comunicacion utiles y elementos de oficina formularios herramientas materiales de via.,2004
300544,50,50063090,Codigo en Lujan de Cuyo,Mendoza,Mayor Drummond,Museo Provincial De Bellas Artes Emiliano Gui–azu - Casa De Fader,San Martin 3651,M5508EVU,261,4960224,museodebellasartes@mendoza.gov.ar,,-33.0222,-68.8736,DNPyM,Provincial,,El museo fue inaugurado en 1928 y luego de varios traslados por diferentes locales en 1951 se instalo definitivamente en la casa de verano de la familia Gui–azu. En el se exhiben pinturas dibujos grabados y esculturas de artistas locales nacionales,1932
300291,50,50063090,Codigo en Lujan de Cuyo,Mendoza,Coquimbito,Museo Del Vino San Felipe,Montecaseros 2625,5513,261,4972013,,,-32.956483,-68.744795,DNPyM,Privada,,El museo tiene su sede en la bodega la rural fundada en 1885 por Felipe Rutini. Se exhibe una importante coleccion de objetos relacionados con la vitivinicultura mendocina. Aunque se denomina museo del vino sus colecciones abarcan la vida cotidiana ca,
300528,50,50070060,,Mendoza,Maipœ,Solar Historico Casa De Ozamis Museo Historico Departamental Y Arqueologico Carlos Rusconi,Vergara 88,M5515FHB,261,4973713,,,-32.9846,-68.792,DNPyM,Municipal,,La antigua casona sede del museo fue construida hace mas de 180 a–os. Pertenecio a Don Jose Alberto de Ozamis uno de los fundadores de la ex Villa de Maipu. Alberga al Museo Historico Departamental al Archivo Historico al Museo Arqueologico """"""""Carlos"""","
"301032,50,50056160,,Mendoza,Villa Tulumaya,Museo Historico Y Natural De Lavalle,Belgrano 62,M5533XAZ,261,941050,,,-32.722025,-68.603051,DNPyM,Municipal,1977,Conserva piezas autenticas de la cultura Huarpe documentacion historica de la Capilla del Rosario de Guanacache artesanias en lana cuero junquillo y ceramica. Ademas estan presentes testimonios del siglo pasado a traves de fotografias vestimenta y o,1977,"
"300524,50,50063090,,Mendoza,Lujan de Cuyo,Museo Regional Y Americanista,Roque Saenz Pe–a 1000,5507,261,981518,cultura@lujandecuyo.gov.ar,,-33.0043,-68.8319,DNPyM,Municipal,1970,Se exhiben piezas que reflejan la cultura regional e historica de Lujan de Cuyo. Posee tambien un area de arqueologia dedicada a los aborigenes de la zona -Huarpes- y una valiosa coleccion de reproducciones en tama–o original de frisos estelas y escultu,1970,"
"301024,50,50091030,Codigo en Eugenio Bustos Mendoza,Mendoza,Villa San Carlos,Museo Historico Regional Fuerte De San Carlos,Lencinas y el Fuerte,5863,2622,451002,,,-33.776099,-69.043986,DNPyM,Municipal,1986,Material relacionado con la historia y tradicion de San Carlos: primeras actas de la fundacion del departamento en 1772 objetos y armas del periodo colonial provenientes del fuerte fotografias de personajes destacados objetos de la vida cotidiana y re,,"
"300817,50,50098100,,Mendoza,San Mart’n,Museo Historico Municipal Las Bovedas,Pirovano y Godoy Cruz,M5570BEB,2623,20202,,,-33.087019,-68.466065,DNPyM,Municipal,1980,El edificio data de 1920 y es una replica de la casa habitacion que construyo el Gral. San Martin en su chacra de los barriales en la que vivio en el a–o 1823. Sus salas estan dedicadas a la Guerra del Paraguay Campa–a al Desierto folklore arqueologi,,"
"300591,50,50098100,Codigo en San Martin,Mendoza,Palmira,Museo Rauzi,Belgrano 145,M5584APC,2623,462068,,,-33.050667,-68.559212,DNPyM,Privada,,Museo de historia regional de la zona desertica de la Provincia de Mendoza. Posee una coleccion privada de piezas de las culturas Huarpe-Tehuelche y Araucanos.,,"
"300978,50,50105220,25 de Mayo Mendoza,Mendoza,Villa 25 de Mayo,Museo Historico Cultural Y Centro De Artes Narciso Sosa Morales,Las Heras 152,5600,2627,15562436,,,-34.588281,-68.549576,DNPyM,,,Coleccion arqueologica -objetos provenientes de excavaciones realizadas en el fuerte San Rafael del diamante y sus alrededores- coleccion etnografica conformada por objetos del NOA artesanias y obras de arte objetos de valor historico y documentos ori,,"
"300845,50,50105210,,Mendoza,San Rafael,Casa-Museo De Elena Y Fausto Burgos,Saavedra y Chile,M5602AYB,2627,421382,fundacioncasaburgos@gmail.com,,-34.6125,-68.3369,DNPyM,,,El hogar de Fausto Burgos y su mujer por disposicion de sus herederos paso a ser una casa abierta a la cultura de Mendoza. De su acervo se destacan piezas de imagineria y pintura Altoperuana plateria ceramica tejidos instrumentos musicales y la es,,"
"300816,50,50098100,,Mendoza,San Mart’n,Museo Historico De San Martin,Frente a la Plaza Principal,5755,,,,,-32.415688,-65.675936,DNPyM,Municipal,,Se exhiben  piezas y elementos de gran valor como por ejemplo un Via Crucis Espa–ol de mas de 100 a–os que fue el primero que tuvo la iglesia Santa Barbara pila bautismal del a–o 1910. Otros elementos: vestimentas de principios de siglo (vestido de l,,"
"300847,50,50105210,,Mendoza,San Rafael,Muestra Integral Del Pasado Historico De San Rafael,25 de Mayo 250,M5602CLF,2627,422121,,,-34.617461,-68.336269,DNPyM,Municipal,,Fotografias de San Rafael Antiguo vestuario de epoca mobiliario elementos de trabajo y utensilios de familias pioneras vestuario y atributos de reinas distritales departamentales y nacionales de la vendimia entre otras cosas.,,"
"300325,50,50105210,Codigo en San Rafael,Mendoza,Cuadro Nacional,Museo Historico Militar San Rafael,Av. Mitre 5500,5607,2627,442197,,,-34.6289,-68.2918,DNPyM,Nacional,2007,El museo funciona en un edificio construido en 1890. Armamentos y vehiculos pertenecientes al Ejercito Argentino. Uniformes -replicas y originales- utilizados desde la epoca de la colonizacion hasta la actualidad. Material fotografico documentos y eleme,2007,"
"300533,50,50077040,,Mendoza,MalargŸe,Museo Regional De MalargŸe,Estancia Ca–ada Colorada - Ruta Nac. N¡ 40 (Norte) Km 327,M5613XDG,2627,470154,,,-35.458679,-69.586628,DNPyM,Municipal,1971,""El museo ocupa tres habitaciones de la vivienda familiar de la historica estancia """"Ca–ada Colorada"""". La casa pertenecio al General Rufino Ortega y fue construida en el a–o 1876. Paleontologia arqueologia antropologia fisica folklore mineralogia e his"",1975,,,,,,,,,,,,,,,,,,,,"
"300532,50,50077040,,Mendoza,MalargŸe,Museo Institucional Y De Ciencias Naturales De Valle De Las Le–as,Complejo Valle de Las Le–as,5613,2627,471100,,,-35.479356,-69.58864,DNPyM,Privada,,Muestra institucional con material fotografico y diversos elementos que hacen a la historia de la empresa valle de Las Le–as. En el campo de las Ciencias Naturales posee muestras geologicas paleontologicas y arqueologicas con una gran cantidad de elemen,,"
"300848,50,50105210,,Mendoza,San Rafael,Museo Municipal De Historia Natural De San Rafael,Parque Mariano Moreno,5600,,,,,-34.646018,-68.373742,DNPyM,Municipal,1955,Colecciones de historia natural organizadas por departamentos: antropologia y arqueologia zoologia botanica paleontologia geologia y mineralogia e historicas del sur mendocino con un repositorio cultural de mas de 200.000 piezas. Biblioteca con 60.,1956,"
"300499,50,50049050,,Mendoza,Las Heras,Museo Historico Las Heras,San Martin y Antiguos Pobladores,,297,4976427,,,-46.540815,-68.933097,DNPyM,,,,,"
"300118,50,50091020,,Mendoza,Chilecito,Museo Cable Carril Dr. Santiago Bazan,Estacion Ferrocarril,5360,3825,15558027,,,-29.166574,-67.500779,DNPyM,Municipal,1991,Declarado Monumento Historico Nacional esta magnifica obra de ingenieria fue construida para dinamizar la mineria (hasta entonces solo posible a lomo de mulas) uniendo la ex-estacion de ferrocarril de Chilecito con mina ¬La Mejicana¬ (Cerro Famatina a,1991,"
"300384,50,50014030,,Mendoza,General Alvear,Museo Municipal De Historia Natural Dr. Salvador Calafat,San Rafael 48,M5620HFB,625,422100,museoga@yahoo.com.ar,,-34.983739,-67.695712,DNPyM,Municipal,,Colecciones arqueologicas -Puelches y periodo de araucanizacion en la zona. Colecciones de minerales y rocas de la region y el pais. Flora y fauna local. Elementos tecnologicos de distintas epocas. Elementos del folklore regional. Archivo historico: peri,1962,"
"300846,50,50105210,,Mendoza,San Rafael,Museo De Bellas Artes De San Rafael (Biblioteca Publica Mariano Moreno),Bernardo de Irigoyen 148,M5600APD,627,21735,,,-34.615,-68.3279,DNPyM,Privada,,Fundado en 1948 su acervo esta constituido por mas de 500 obras de artistas argentinos y mendocinos como Juan Carlos Castagnino Antonio Berni Raul Soldi Carlos Alonso Ducmelic Victor Delhez y otros.,,"
"300865,54,54056030,,Misiones,San Vicente,Museo Historico Provincial 17 De Octubre Quinta San Vicente,Lavalle y Eva Peron,1865,2225,482509,,,-35.021771,-58.433466,DNPyM,Provincial,,Emplazado en la quinta donde el General Peron pasaba los fines de semana posee una coleccion de objetos y documentos pertenecientes al ex presidente. Recorriendo las 19 hectareas que conforman la quinta se puede conocer la casa donde se hospedaban.,,"
"300001,54,54119060,,Misiones,25 de Mayo,Museo Paula Florido,Calle 27 N¡ 761,B6660DIO,2345,15410727,,,-35.433043,-60.170553,DNPyM,Municipal,1946,Ciencias Naturales: rocas minerales aves mamiferos y moluscos de la region Historia regional.,1946,"
"300864,54,54056030,,Misiones,San Vicente,Museo Y Archivo Historico Regional De La Comuna De San Vicente,Libertad y Avellaneda,2447,3492,470322,,,-31.702385,-61.568816,DNPyM,Comunal,,Acervo referido a los inmigrantes que poblaron la localidad de San Vicente y zonas aleda–as. Importantes archivos -fotografico y documental- que se encuentran digitalizados para facilitar su consulta y difusion.,,"
"300638,54,54077060,,Misiones,Puerto Rico,Museo Raices,Avda. San Martin 1450,N3334AUO,3743,420020,,,-26.811527,-55.025593,DNPyM,Municipal,,Refleja la historia de Puerto Rico. Posee elementos de los primeros inmigrantes alemanes entre otros elementos de labranzaÊde la epoca de colonizacion de Puerto Rico. Exhibe obras pictoricas de artistas plasticos de la ciudad.,1994,"
"300085,54,54077010,,Misiones,Capiovi,Museo Casa De Los Abuelos,Jose Manuel Estrada y Av. De los Proceres,3332,3743,493003,,,-26.93174,-55.056918,DNPyM,Municipal,,La vivienda donde funciona el museo data del a–o 1932 y es la unica que queda en pie de esa epoca refleja el tipo de arquitectura utilizada por la comunidad Alemana. En su interior guarda objetos de habitantes de la localidad con el valor cultural que e,2010,"
"300339,54,54042020,Eldorado,Misiones,El Dorado,Museo Municipal Casa De Adolfo Julio Schwelm,Avda. San Martin Km 1,N3380AAA,3751,421152,,,-26.403134,-54.634078,DNPyM,Municipal,1988,La naturaleza de las colecciones es predominantemente arqueologica prehistoria de la region del Alto Parana y la evolucion tecnico cultural de los primeros habitantes de nuestra ciudad.,,"
"300338,54,54042020,Eldorado,Misiones,El Dorado,Museo Cooperativo,Av. San Martin Este 1879- Km 9,N3380ABF,3751,421963,,,-26.40687,-54.65366,DNPyM,Privada,,Exhibicion de pertenencias de los primeros habitantes de la ciudad de El Dorado con un circuito fijo marcado por valijas baules y pasaportes pasando por las primeras viviendas las herramientas y la vestimenta para llegar al confort de la casa definit,,"
"300572,54,54084030,,Misiones,Montecarlo,Museo Huellas Del Pasado,Ayacucho S/N,3384,3751,480287,,,-26.572292,-54.748381,DNPyM,Privada,,Posee elementos utilizados desde los inicios de la fundacion de Montecarlo.,,"
"300571,54,54084030,,Misiones,Montecarlo,Museo Del Agricultor,Av. el Libertador y Facundo Quiroga,3384,3751,480582,,,-26.569216,-54.753967,DNPyM,Privada,,Guarda los objetos utilizados desde los inicios de la fundacion de Montecarlo: herramientas agricolas vestimentas fotografias. Posee instrumentos utilizados por la cooperativa agricola como por ejemplo implementos de oficina y maquinarias.,,"
